,Symbol,Name,Exchange,MarketCap
4875,OMN,OMNOVA Solutions Inc.,NYSE,452570000.0
4876,ONDK,"On Deck Capital, Inc.",NYSE,340300000.0
4877,OGS,"ONE Gas, Inc.",NYSE,4970000000.0
4878,OLP,"One Liberty Properties, Inc.",NYSE,556140000.0
4879,OMF,"OneMain Holdings, Inc.",NYSE,5040000000.0
4880,OKE,"ONEOK, Inc.",NYSE,29550000000.0
4881,ONE,OneSmart International Education Group Limited,NYSE,1190000000.0
4882,OOMA,"Ooma, Inc.",NYSE,241170000.0
4883,OPY,"Oppenheimer Holdings, Inc.",NYSE,356620000.0
4884,ORCL,Oracle Corporation,NYSE,177810000000.0
4885,ORAN,Orange,NYSE,43080000000.0
4886,ORC,"Orchid Island Capital, Inc.",NYSE,353730000.0
4887,OEC,Orion Engineered Carbons S.A,NYSE,1020000000.0
4888,ORN,"Orion Group Holdings, Inc.",NYSE,129139999.99999999
4889,IX,Orix Corp Ads,NYSE,19690000000.0
4890,ORA,"Ormat Technologies, Inc.",NYSE,3860000000.0
4891,OSK,Oshkosh Corporation,NYSE,5640000000.0
4892,OR,Osisko Gold Royalties Ltd,NYSE,1380000000.0
4893,OUT,OUTFRONT Media Inc.,NYSE,3810000000.0
4894,OSG,"Overseas Shipholding Group, Inc.",NYSE,146490000.0
4895,OMI,"Owens & Minor, Inc.",NYSE,453930000.0
4896,OC,Owens Corning Inc,NYSE,6820000000.0
4897,OI,"Owens-Illinois, Inc.",NYSE,1660000000.0
4898,ORCC,Owl Rock Capital Corporation,NYSE,6410000000.0
4899,OXM,"Oxford Industries, Inc.",NYSE,1180000000.0
4900,ROYT,Pacific Coast Oil Trust,NYSE,51700000.0
4901,PACD,Pacific Drilling S.A.,NYSE,204710000.0
4902,PCG,Pacific Gas & Electric Co.,NYSE,2650000000.0
4903,PKG,Packaging Corporation of America,NYSE,10500000000.0
4904,PD,"PagerDuty, Inc.",NYSE,1880000000.0
4905,PAGS,PagSeguro Digital Ltd.,NYSE,12580000000.0
4906,PANW,"Palo Alto Networks, Inc.",NYSE,21790000000.0
4907,PAM,Pampa Energia S.A.,NYSE,1130000000.0
4908,PHX,Panhandle Royalty Company,NYSE,235180000.0
4909,PARR,"Par Pacific Holdings, Inc.",NYSE,1180000000.0
4910,PAR,PAR Technology Corporation,NYSE,404810000.0
4911,PGRE,"Paramount Group, Inc.",NYSE,3100000000.0
4912,PKE,Park Aerospace Corp.,NYSE,342840000.0
4913,PK,Park Hotels & Resorts Inc.,NYSE,5680000000.0
4914,PKD,Parker Drilling Company,NYSE,278180000.0
4915,PH,Parker-Hannifin Corporation,NYSE,24500000000.0
4916,PE,"Parsley Energy, Inc.",NYSE,5320000000.0
4917,PSN,Parsons Corporation,NYSE,3380000000.0
4918,PRTY,Party City Holdco Inc.,NYSE,664840000.0
4919,PAYC,"Paycom Software, Inc.",NYSE,12250000000.0
4920,PBF,PBF Energy Inc.,NYSE,3850000000.0
4921,PBFX,PBF Logistics LP,NYSE,1330000000.0
4922,BTU,Peabody Energy Corporation,NYSE,1630000000.0
4923,PSO,"Pearson, Plc",NYSE,6730000000.0
4924,PEB,Pebblebrook Hotel Trust,NYSE,3400000000.0
4925,PBA,Pembina Pipeline Corp.,NYSE,18220000000.0
4926,PEI,Pennsylvania Real Estate Investment Trust,NYSE,492440000.0
4927,PFSI,"PennyMac Financial Services, Inc.",NYSE,2520000000.0
4928,PMT,PennyMac Mortgage Investment Trust,NYSE,1980000000.0
4929,PAG,"Penske Automotive Group, Inc.",NYSE,4000000000.0
4930,PNR,Pentair plc.,NYSE,6930000000.0
4931,PEN,"Penumbra, Inc.",NYSE,5490000000.0
4932,PFGC,Performance Food Group Company,NYSE,4470000000.0
4933,PKI,"PerkinElmer, Inc.",NYSE,9580000000.0
4934,PBT,Permian Basin Royalty Trust,NYSE,187830000.0
4935,PVL,Permianville Royalty Trust,NYSE,72270000.0
4936,PRT,PermRock Royalty Trust,NYSE,80780000.0
4937,PRGO,Perrigo Company,NYSE,7350000000.0
4938,PRSP,Perspecta Inc.,NYSE,4179999999.9999995
4939,PTR,PetroChina Company Limited,NYSE,95570000000.0
4940,PBR,Petroleo Brasileiro S.A.- Petrobras,NYSE,103380000000.0
4941,PFE,"Pfizer, Inc.",NYSE,203380000000.0
4942,GHY,"PGIM Global High Yield Fund, Inc.",NYSE,590940000.0
4943,ISD,"PGIM High Yield Bond Fund, Inc.",NYSE,495860000.0
4944,PGTI,"PGT Innovations, Inc.",NYSE,1080000000.0
4945,PM,Philip Morris International Inc,NYSE,127550000000.0
4946,PSX,Phillips 66,NYSE,51320000000.0
4947,PSXP,Phillips 66 Partners LP,NYSE,12880000000.0
4948,FENG,Phoenix New Media Limited,NYSE,192890000.0
4949,PHR,"Phreesia, Inc.",NYSE,959840000.0
4950,DOC,Physicians Realty Trust,NYSE,3340000000.0
4951,PDM,"Piedmont Office Realty Trust, Inc.",NYSE,2650000000.0
4952,PIR,"Pier 1 Imports, Inc.",NYSE,29730000.0
4953,PCQ,PIMCO California Municipal Income Fund,NYSE,371300000.0
4954,PCK,Pimco California Municipal Income Fund II,NYSE,316250000.0
4955,PZC,PIMCO California Municipal Income Fund III,NYSE,251970000.0
4956,PCM,"PIMCO Commercial Mortgage Securities Trust, Inc.",NYSE,131070000.0
4957,PTY,Pimco Corporate & Income Opportunity Fund,NYSE,1660000000.0
4958,PCN,Pimco Corporate & Income Stategy Fund,NYSE,749030000.0
4959,PCI,PIMCO Dynamic Credit and Mortgage Income Fund,NYSE,3470000000.0
4960,PDI,PIMCO Dynamic Income Fund,NYSE,1870000000.0
4961,NRGX,PIMCO Energy and Tactical Credit Opportunities Fund,NYSE,748050000.0
4962,PGP,Pimco Global Stocksplus & Income Fund,NYSE,124850000.0
4963,PHK,Pimco High Income Fund,NYSE,1010000000.0
4964,PKO,Pimco Income Opportunity Fund,NYSE,464000000.0
4965,PFL,PIMCO Income Strategy Fund,NYSE,331270000.0
4966,PFN,PIMCO Income Strategy Fund II,NYSE,688890000.0
4967,PMF,PIMCO Municipal Income Fund,NYSE,381090000.0
4968,PML,Pimco Municipal Income Fund II,NYSE,970650000.0
4969,PMX,PIMCO Municipal Income Fund III,NYSE,407200000.0
4970,PNF,PIMCO New York Municipal Income Fund,NYSE,110530000.0
4971,PNI,Pimco New York Municipal Income Fund II,NYSE,132240000.00000001
4972,PYN,PIMCO New York Municipal Income Fund III,NYSE,56760000.0
4973,RCS,"PIMCO Strategic Income Fund, Inc.",NYSE,399780000.0
4974,PING,Ping Identity Holding Corp.,NYSE,1290000000.0
4975,PNW,Pinnacle West Capital Corporation,NYSE,10580000000.0
4976,PINS,"Pinterest, Inc.",NYSE,14030000000.0
4977,PHD,Pioneer Floating Rate Trust,NYSE,258760000.0
4978,PHT,Pioneer High Income Trust,NYSE,275360000.0
4979,MAV,Pioneer Municipal High Income Advantage Trust,NYSE,255610000.0
4980,MHI,Pioneer Municipal High Income Trust,NYSE,273260000.0
4981,PXD,Pioneer Natural Resources Company,NYSE,21700000000.0
4982,PJC,Piper Jaffray Companies,NYSE,1050000000.0
4983,PBI,Pitney Bowes Inc.,NYSE,883550000.0
4984,PVT,Pivotal Acquisition Corp.,NYSE,292680000.0
4985,PIC,Pivotal Investment Corporation II,NYSE,283760000.0
4986,PVTL,"Pivotal Software, Inc.",NYSE,4120000000.0
4987,PJT,PJT Partners Inc.,NYSE,1530000000.0
4988,PAA,"Plains All American Pipeline, L.P.",NYSE,13910000000.0
4989,PAGP,"Plains Group Holdings, L.P.",NYSE,3290000000.0
4990,PLNT,"Planet Fitness, Inc.",NYSE,5650000000.0
4991,PLT,"Plantronics, Inc.",NYSE,1510000000.0
4992,AGS,"PlayAGS, Inc.",NYSE,413610000.0
4993,PHI,PLDT Inc.,NYSE,4530000000.0
4994,PNC,"PNC Financial Services Group, Inc. (The)",NYSE,65310000000.0
4995,PNM,"PNM Resources, Inc. (Holding Co.)",NYSE,4080000000.0
4996,PII,Polaris Inc.,NYSE,6200000000.0
4997,POL,PolyOne Corporation,NYSE,2480000000.0
4998,POR,Portland General Electric Company,NYSE,5060000000.0
4999,PKX,POSCO,NYSE,14530000000.0
5000,POST,"Post Holdings, Inc.",NYSE,7420000000.0
5001,PSTL,"Postal Realty Trust, Inc.",NYSE,89270000.0
5002,PPDF,PPDAI Group Inc.,NYSE,820700000.0
5003,PPG,"PPG Industries, Inc.",NYSE,29310000000.0
5004,PPL,PPL Corporation,NYSE,23990000000.0
5005,PQG,PQ Group Holdings Inc.,NYSE,2190000000.0
5006,PDS,Precision Drilling Corporation,NYSE,337850000.0
5007,APTS,"Preferred Apartment Communities, Inc.",NYSE,645950000.0
5008,PBH,Prestige Consumer Healthcare Inc.,NYSE,1760000000.0
5009,PVG,"Pretium Resources, Inc.",NYSE,2270000000.0
5010,PRI,"Primerica, Inc.",NYSE,5270000000.0
5011,PGZ,Principal Real Estate Income Fund,NYSE,144210000.0
5012,PRA,ProAssurance Corporation,NYSE,2109999999.9999998
5013,PG,Procter & Gamble Company (The),NYSE,308450000000.0
5014,PGR,Progressive Corporation (The),NYSE,40520000000.0
5015,PLD,"Prologis, Inc.",NYSE,57340000000.0
5016,PUMP,ProPetro Holding Corp.,NYSE,897920000.0
5017,PRO,"PROS Holdings, Inc.",NYSE,2230000000.0
5018,PROS,"ProSight Global, Inc.",NYSE,670780000.0
5019,PBY,Prospect Capital Corporation,NYSE,1320000000.0
5020,PB,"Prosperity Bancshares, Inc.",NYSE,5020000000.0
5021,PRLB,"Proto Labs, Inc.",NYSE,2580000000.0
5022,PFS,"Provident Financial Services, Inc",NYSE,1670000000.0
5023,PRS,"Prudential Financial, Inc.",NYSE,943510000.0
5024,PRU,"Prudential Financial, Inc.",NYSE,36880000000.0
5025,PUK,Prudential Public Limited Company,NYSE,53080000000.0
5026,PSB,"PS Business Parks, Inc.",NYSE,4960000000.0
5027,TLK,"PT Telekomunikasi Indonesia, Tbk",NYSE,29910000000.0
5028,PEG,Public Service Enterprise Group Incorporated,NYSE,31800000000.0
5029,PSA,Public Storage,NYSE,40860000000.0
5030,PHM,"PulteGroup, Inc.",NYSE,11080000000.0
5031,PSTG,"Pure Storage, Inc. ",NYSE,4960000000.0
5032,PMM,Putnam Managed Municipal Income Trust,NYSE,386740000.0
5033,PIM,Putnam Master Intermediate Income Trust,NYSE,243960000.0
5034,PMO,Putnam Municipal Opportunities Trust,NYSE,446720000.0
5035,PPT,Putnam Premier Income Trust,NYSE,550940000.0
5036,NEW,Puxin Limited,NYSE,771370000.0
5037,PVH,PVH Corp.,NYSE,280520000.0
5038,PYX,"Pyxus International, Inc.",NYSE,118610000.0
5039,PZN,Pzena Investment Management Inc,NYSE,603340000.0
5040,QTWO,"Q2 Holdings, Inc.",NYSE,3290000000.0
5041,QEP,"QEP Resources, Inc.",NYSE,868380000.0
5042,QGEN,Qiagen N.V.,NYSE,6530000000.0
5043,QTS,"QTS Realty Trust, Inc.",NYSE,2910000000.0
5044,QUAD,"Quad Graphics, Inc",NYSE,565490000.0
5045,KWR,Quaker Chemical Corporation,NYSE,2700000000.0
5046,NX,Quanex Building Products Corporation,NYSE,624110000.0
5047,PWR,"Quanta Services, Inc.",NYSE,5890000000.0
5048,QD,Qudian Inc.,NYSE,1840000000.0
5049,DGX,Quest Diagnostics Incorporated,NYSE,13550000000.0
5050,QES,Quintana Energy Services Inc.,NYSE,58300000.0
5051,QHC,Quorum Health Corporation,NYSE,40480000.0
5052,QUOT,Quotient Technology Inc.,NYSE,745920000.0
5053,RRD,R.R. Donnelley & Sons Company,NYSE,329220000.0
5054,RMED,"Ra Medical Systems, Inc.",NYSE,20300000.0
5055,RDN,Radian Group Inc.,NYSE,5080000000.0
5056,RL,Ralph Lauren Corporation,NYSE,7630000000.0
5057,RRC,Range Resources Corporation,NYSE,1060000000.0
5058,RNGR,"Ranger Energy Services, Inc.",NYSE,74330000.0
5059,PACK,Ranpak Holdings Corp,NYSE,319440000.0
5060,RJF,"Raymond James Financial, Inc.",NYSE,11730000000.0
5061,RYAM,Rayonier Advanced Materials Inc.,NYSE,282730000.0
5062,RYN,Rayonier Inc.,NYSE,3790000000.0
5063,RTN,Raytheon Company,NYSE,59080000000.0
5064,RMAX,"RE/MAX Holdings, Inc.",NYSE,1030000000.0
5065,RC,Ready Capital Corporation,NYSE,719970000.0
5066,RLGY,Realogy Holdings Corp.,NYSE,1010000000.0
5067,O,Realty Income Corporation,NYSE,25740000000.0
5068,RLH,Red Lion Hotels Corporation,NYSE,166280000.0
5069,RWT,"Redwood Trust, Inc.",NYSE,1630000000.0
5070,RBC,Regal Beloit Corporation,NYSE,3160000000.0
5071,RWGE,Regalwood Global Energy Ltd.,NYSE,387380000.0
5072,RM,Regional Management Corp.,NYSE,337220000.0
5073,RF,Regions Financial Corporation,NYSE,16360000000.0
5074,RGS,Regis Corporation,NYSE,817120000.0
5075,RGA,"Reinsurance Group of America, Incorporated",NYSE,9870000000.0
5076,RS,Reliance Steel & Aluminum Co.,NYSE,7740000000.0
5077,RELX,RELX PLC,NYSE,46070000000.0
5078,RNR,RenaissanceRe Holdings Ltd.,NYSE,8109999999.999999
5079,SOL,Renesola Ltd.,NYSE,57500000.0
5080,RENN,Renren Inc.,NYSE,52140000.0
5081,RPLA,Replay Acquisition Corp.,NYSE,357580000.0
5082,RSG,"Republic Services, Inc.",NYSE,27590000000.0
5083,REZI,"Resideo Technologies, Inc.",NYSE,1150000000.0
5084,RMD,ResMed Inc.,NYSE,20730000000.0
5085,RFP,Resolute Forest Products Inc.,NYSE,416620000.0
5086,QSR,Restaurant Brands International Inc.,NYSE,17530000000.0
5087,RPAI,"Retail Properties of America, Inc.",NYSE,2870000000.0
5088,RVI,Retail Value Inc.,NYSE,675400000.0
5089,REVG,"REV Group, Inc.",NYSE,791280000.0
5090,REV,"Revlon, Inc.",NYSE,1430000000.0
5091,RVLV,"Revolve Group, Inc.",NYSE,1440000000.0
5092,REX,REX American Resources Corporation,NYSE,502770000.0
5093,REXR,"Rexford Industrial Realty, Inc.",NYSE,5190000000.0
5094,RXN,Rexnord Corporation,NYSE,3010000000.0
5095,RH,RH,NYSE,3520000000.0
5096,RNG,"Ringcentral, Inc.",NYSE,13310000000.0
5097,RIO,Rio Tinto Plc,NYSE,88700000000.0
5098,RBA,Ritchie Bros. Auctioneers Incorporated,NYSE,4340000000.0
5099,RAD,Rite Aid Corporation,NYSE,458960000.0
5100,RMM,"RiverNorth Managed Duration Municipal Income Fund, Inc.",NYSE,390840000.0
5101,RSF,RiverNorth Marketplace Lending Corporation,NYSE,125750000.0
5102,RMI,"RiverNorth Opportunistic Municipal Income Fund, Inc.",NYSE,140790000.0
5103,RIV,"RiverNorth Opportunities Fund, Inc.",NYSE,117980000.0
5104,OPP,"RiverNorth/DoubleLine Strategic Opportunity Fund, Inc.",NYSE,193290000.0
5105,RLI,RLI Corp.,NYSE,4310000000.0
5106,RLJ,RLJ Lodging Trust,NYSE,2860000000.0
5107,RMG,RMG Acquisition Corp.,NYSE,284050000.0
5108,RRTS,"Roadrunner Transportation Systems, Inc.",NYSE,443370000.0
5109,ROAN,"Roan Resources, Inc.",NYSE,234590000.0
5110,RHI,Robert Half International Inc.,NYSE,6810000000.0
5111,ROK,"Rockwell Automation, Inc.",NYSE,20750000000.0
5112,RCI,"Rogers Communication, Inc.",NYSE,18700000000.0
5113,ROG,Rogers Corporation,NYSE,2790000000.0
5114,ROL,"Rollins, Inc.",NYSE,12570000000.0
5115,ROP,"Roper Technologies, Inc.",NYSE,34790000000.0
5116,RST,Rosetta Stone,NYSE,447940000.0
5117,RY,Royal Bank Of Canada,NYSE,116390000000.0
5118,RBS,Royal Bank Scotland plc (The),NYSE,35070000000.0
5119,RCL,Royal Caribbean Cruises Ltd.,NYSE,23340000000.0
5120,RGT,"Royce Global Value Trust, Inc.",NYSE,107760000.0
5121,RMT,"Royce Micro-Cap Trust, Inc.",NYSE,334320000.0
5122,RVT,"Royce Value Trust, Inc.",NYSE,1350000000.0
5123,RES,"RPC, Inc.",NYSE,1030000000.0
5124,RPM,RPM International Inc.,NYSE,9210000000.0
5125,RPT,RPT Realty,NYSE,1130000000.0
5126,RTW,"RTW Retailwinds, Inc.",NYSE,102480000.0
5127,RYB,"RYB Education, Inc.",NYSE,175380000.0
5128,R,"Ryder System, Inc.",NYSE,2920000000.0
5129,RYI,Ryerson Holding Corporation,NYSE,325700000.0
5130,RHP,"Ryman Hospitality Properties, Inc.",NYSE,4380000000.0
5131,SPGI,S&P Global Inc.,NYSE,61400000000.0
5132,SBR,Sabine Royalty Trust,NYSE,558360000.0
5133,SB,"Safe Bulkers, Inc",NYSE,181280000.0
5134,SFE,"Safeguard Scientifics, Inc.",NYSE,233580000.0
5135,SAFE,Safehold Inc.,NYSE,1360000000.0
5136,SAIL,"SailPoint Technologies Holdings, Inc.",NYSE,1740000000.0
5137,CRM,Salesforce.com Inc,NYSE,131979999999.99998
5138,SMM,Salient Midstream & MLP Fund,NYSE,130970000.0
5139,SBH,"Sally Beauty Holdings, Inc.",NYSE,1990000000.0
5140,SJT,San Juan Basin Royalty Trust,NYSE,121180000.0
5141,SD,"SandRidge Energy, Inc.",NYSE,165820000.0
5142,SDT,SandRidge Mississippian Trust I,NYSE,11210000.0
5143,SDR,SandRidge Mississippian Trust II,NYSE,15060000.0
5144,PER,SandRidge Permian Trust,NYSE,87150000.0
5145,SC,Santander Consumer USA Holdings Inc.,NYSE,8560000000.000001
5146,SAP,SAP SE,NYSE,162000000000.0
5147,SAR,Saratoga Investment Corp,NYSE,242570000.0
5148,SSL,Sasol Ltd.,NYSE,11720000000.0
5149,BFS,"Saul Centers, Inc.",NYSE,1260000000.0
5150,SLB,Schlumberger N.V.,NYSE,48580000000.0
5151,SNDR,"Schneider National, Inc.",NYSE,4070000000.0000005
5152,SWM,"Schweitzer-Mauduit International, Inc.",NYSE,1250000000.0
5153,SAIC,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,NYSE,4570000000.0
5154,SALT,Scorpio Bulkers Inc.,NYSE,503070000.0
5155,STNG,Scorpio Tankers Inc.,NYSE,1940000000.0
5156,SMG,Scotts Miracle-Gro Company (The),NYSE,5450000000.0
5157,KTF,Scudder Municiple Income Trust,NYSE,449130000.0
5158,KSM,Scudder Strategic Municiple Income Trust,NYSE,131759999.99999999
5159,SRL,Scully Royalty Ltd.,NYSE,130610000.00000001
5160,SCU,"Sculptor Capital Management, Inc.",NYSE,831810000.0
5161,SE,Sea Limited,NYSE,11790000000.0
5162,SA,"Seabridge Gold, Inc.",NYSE,791220000.0
5163,CKH,"SEACOR Holdings, Inc.",NYSE,931450000.0
5164,SMHI,SEACOR Marine Holdings Inc.,NYSE,300140000.0
5165,SDRL,Seadrill Limited,NYSE,192000000.0
5166,SEE,Sealed Air Corporation,NYSE,6470000000.0
5167,SSW,Seaspan Corporation,NYSE,2440000000.0
5168,SEAS,"SeaWorld Entertainment, Inc.",NYSE,2140000000.0000002
5169,WTTR,"Select Energy Services, Inc.",NYSE,793350000.0
5170,SEM,Select Medical Holdings Corporation,NYSE,2370000000.0
5171,SEMG,Semgroup Corporation,NYSE,1260000000.0
5172,SRE,Sempra Energy,NYSE,39530000000.0
5173,ST,Sensata Technologies Holding plc,NYSE,8230000000.0
5174,SXT,Sensient Technologies Corporation,NYSE,2630000000.0
5175,SQNS,Sequans Communications S.A.,NYSE,84670000.0
5176,SRG,Seritage Growth Properties,NYSE,2490000000.0
5177,SCI,Service Corporation International,NYSE,8359999999.999999
5178,SERV,"ServiceMaster Global Holdings, Inc.",NYSE,5730000000.0
5179,NOW,"ServiceNow, Inc.",NYSE,45230000000.0
5180,SHAK,"Shake Shack, Inc.",NYSE,3390000000.0
5181,SJR,Shaw Communications Inc.,NYSE,9760000000.0
5182,SHLX,"Shell Midstream Partners, L.P.",NYSE,4840000000.0
5183,SHW,Sherwin-Williams Company (The),NYSE,53040000000.0
5184,SHG,Shinhan Financial Group Co Ltd,NYSE,16710000000.0
5185,SFL,Ship Finance International Limited,NYSE,1590000000.0
5186,SHOP,Shopify Inc.,NYSE,32890000000.0
5187,SSTK,"Shutterstock, Inc.",NYSE,1280000000.0
5188,SBGL,Sibanye Gold Limited,NYSE,4750000000.0
5189,SIG,Signet Jewelers Limited,NYSE,901540000.0
5190,SBOW,"SilverBow Resorces, Inc.",NYSE,101470000.0
5191,SPG,"Simon Property Group, Inc.",NYSE,47920000000.0
5192,SSD,"Simpson Manufacturing Company, Inc.",NYSE,3330000000.0
5193,SHI,"SINOPEC Shangai Petrochemical Company, Ltd.",NYSE,3150000000.0
5194,SITC,SITE Centers Corp.,NYSE,2790000000.0
5195,SITE,"SiteOne Landscape Supply, Inc.",NYSE,3290000000.0
5196,SIX,Six Flags Entertainment Corporation New,NYSE,3640000000.0
5197,SJW,SJW Group,NYSE,2080000000.0
5198,SKM,"SK Telecom Co., Ltd.",NYSE,14590000000.0
5199,SKX,"Skechers U.S.A., Inc.",NYSE,5940000000.0
5200,SKY,Skyline Champion Corporation,NYSE,1740000000.0
5201,SLG,SL Green Realty Corp,NYSE,6830000000.0
5202,WORK,"Slack Technologies, Inc.",NYSE,11130000000.0
5203,SM,SM Energy Company,NYSE,936710000.0
5204,SMAR,Smartsheet Inc.,NYSE,4720000000.0
5205,SNN,"Smith & Nephew SNATS, Inc.",NYSE,19020000000.0
5206,SNAP,Snap Inc.,NYSE,19250000000.0
5207,SNA,Snap-On Incorporated,NYSE,9200000000.0
5208,SQM,Sociedad Quimica y Minera S.A.,NYSE,7190000000.0
5209,SOGO,Sogou Inc.,NYSE,1940000000.0
5210,SOI,"Solaris Oilfield Infrastructure, Inc.",NYSE,560960000.0
5211,SWI,SolarWinds Corporation,NYSE,6120000000.0
5212,SAH,"Sonic Automotive, Inc.",NYSE,1420000000.0
5213,SON,Sonoco Products Company,NYSE,5840000000.0
5214,SNE,Sony Corp Ord,NYSE,72210000000.0
5215,SOR,"Source Capital, Inc.",NYSE,314390000.0
5216,SJI,"South Jersey Industries, Inc.",NYSE,2970000000.0
5217,SO,Southern Company (The),NYSE,64120000000.00001
5218,SCCO,Southern Copper Corporation,NYSE,27810000000.0
5219,LUV,Southwest Airlines Company,NYSE,30500000000.0
5220,SWX,"Southwest Gas Holdings, Inc.",NYSE,4780000000.0
5221,SWN,Southwestern Energy Company,NYSE,1150000000.0
5222,SPAQ,Spartan Energy Acquisition Corp,NYSE,693280000.0
5223,SPE,Special Opportunities Fund Inc.,NYSE,119180000.0
5224,SPB           ,"Spectrum Brands Holdings, Inc.",NYSE,2470000000.0
5225,SR,Spire Inc.,NYSE,4280000000.0000005
5226,SPR,"Spirit Aerosystems Holdings, Inc.",NYSE,8090000000.0
5227,SAVE,"Spirit Airlines, Inc.",NYSE,2600000000.0
5228,SMTA,Spirit MTA REIT,NYSE,31100000.0
5229,SRC,"Spirit Realty Capital, Inc.",NYSE,4400000000.0
5230,SPOT,Spotify Technology S.A.,NYSE,21690000000.0
5231,SRLP,Sprague Resources LP,NYSE,404890000.0
5232,S,Sprint Corporation,NYSE,26110000000.0
5233,SPXC,SPX Corporation,NYSE,1880000000.0
5234,FLOW,"SPX FLOW, Inc.",NYSE,1770000000.0
5235,SQ,"Square, Inc.",NYSE,26860000000.0
5236,JOE,St. Joe Company (The),NYSE,1070000000.0000001
5237,STAG,"Stag Industrial, Inc.",NYSE,4080000000.0
5238,SSI,"Stage Stores, Inc.",NYSE,69880000.0
5239,SMP,"Standard Motor Products, Inc.",NYSE,1130000000.0
5240,SXI,Standex International Corporation,NYSE,919300000.0
5241,SWK,"Stanley Black & Decker, Inc.",NYSE,22970000000.0
5242,STN,Stantec Inc,NYSE,2410000000.0
5243,SGU,"Star Group, L.P.",NYSE,449550000.0
5244,SRT,"StarTek, Inc.",NYSE,246910000.0
5245,STWD,"STARWOOD PROPERTY TRUST, INC.",NYSE,6830000000.0
5246,STT,State Street Corporation,NYSE,24500000000.0
5247,SPLP,Steel Partners Holdings LP,NYSE,310390000.0
5248,SCS,Steelcase Inc.,NYSE,2060000000.0
5249,SCM,Stellus Capital Investment Corporation,NYSE,262410000.00000003
5250,SCL,Stepan Company,NYSE,2190000000.0
5251,STE,STERIS plc,NYSE,11690000000.0
5252,STL,Sterling Bancorp,NYSE,4120000000.0
5253,STC,Stewart Information Services Corporation,NYSE,977180000.0
5254,SF,Stifel Financial Corporation,NYSE,3950000000.0
5255,STM,STMicroelectronics N.V.,NYSE,20050000000.0
5256,EDF,Stone Harbor Emerging Markets Income Fund,NYSE,215010000.0
5257,EDI,Stone Harbor Emerging Markets Total Income Fund,NYSE,117180000.0
5258,STON,StoneMor Partners L.P.,NYSE,41540000.0
5259,SRI,"Stoneridge, Inc.",NYSE,911250000.0
5260,STOR,STORE Capital Corporation,NYSE,8980000000.0
5261,SYK,Stryker Corporation,NYSE,79170000000.0
5262,MSC,Studio City International Holdings Limited,NYSE,1460000000.0
5263,RGR,"Sturm, Ruger & Company, Inc.",NYSE,796980000.0
5264,SPH,"Suburban Propane Partners, L.P.",NYSE,1460000000.0
5265,SMFG,Sumitomo Mitsui Financial Group Inc,NYSE,48340000000.0
5266,INN,"Summit Hotel Properties, Inc.",NYSE,1280000000.0
5267,SUM,"Summit Materials, Inc.",NYSE,2590000000.0
5268,SMLP,"Summit Midstream Partners, LP",NYSE,413520000.0
5269,SUI,"Sun Communities, Inc.",NYSE,14270000000.0
5270,SLF,Sun Life Financial Inc.,NYSE,26280000000.0
5271,SXC,"SunCoke Energy, Inc.",NYSE,543600000.0
5272,SU,Suncor Energy  Inc.,NYSE,46970000000.0
5273,STG,Sunlands Technology Group,NYSE,411130000.0
5274,NOVA,Sunnova Energy International Inc.,NYSE,907830000.0
5275,SUN,Sunoco LP,NYSE,2710000000.0
5276,SHO,"Sunstone Hotel Investors, Inc.",NYSE,3070000000.0
5277,STI,"SunTrust Banks, Inc.",NYSE,30670000000.0
5278,SUP,"Superior Industries International, Inc.",NYSE,71620000.0
5279,SUZ,Suzano S.A.,NYSE,10970000000.0
5280,SWZ,"Swiss Helvetia Fund, Inc. (The)",NYSE,108660000.0
5281,SWCH,"Switch, Inc.",NYSE,3550000000.0
5282,SBE,Switchback Energy Acquisition Corporation,NYSE,382830000.0
5283,SYF,Synchrony Financial,NYSE,23410000000.0
5284,SNX,Synnex Corporation,NYSE,6050000000.0
5285,SNV,Synovus Financial Corp.,NYSE,5270000000.0
5286,SYY,Sysco Corporation,NYSE,40540000000.0
5287,SYX,Systemax Inc.,NYSE,933770000.0
5288,TLRD,"Tailored Brands, Inc.",NYSE,247640000.0
5289,TWN,"Taiwan Fund, Inc. (The)",NYSE,159230000.0
5290,TSM,Taiwan Semiconductor Manufacturing Company Ltd.,NYSE,265160000000.00003
5291,TAK,Takeda Pharmaceutical Company Limited,NYSE,55870000000.0
5292,TAL,TAL Education Group,NYSE,25480000000.0
5293,TGE,"Tallgrass Energy, LP",NYSE,5310000000.0
5294,TALO,"Talos Energy, Inc.",NYSE,1080000000.0
5295,SKT,"Tanger Factory Outlet Centers, Inc.",NYSE,1630000000.0
5296,TPR,"Tapestry, Inc.",NYSE,7610000000.0
5297,TRGP,"Targa Resources, Inc.",NYSE,9510000000.0
5298,TGT,Target Corporation,NYSE,55700000000.0
5299,TARO,Taro Pharmaceutical Industries Ltd.,NYSE,3010000000.0
5300,TTM,Tata Motors Ltd,NYSE,7120000000.0
5301,TCO,"Taubman Centers, Inc.",NYSE,2360000000.0
5302,TMHC,Taylor Morrison Home Corporation,NYSE,2870000000.0
5303,TRP,TC Energy Corporation,NYSE,47670000000.0
5304,TCP,"TC PipeLines, LP",NYSE,2760000000.0
